Index,A_S2,A_S2_conf,CQY_S2,CQY_S2_conf,CUE_24_S2,CUE_24_S2_conf,ALPHA_S2,ALPHA_S2_conf,BETA_S2,BETA_S2_conf,DCG_S2,DCG_S2_conf,CGR_S2,CGR_S2_conf,TCB_S2,TCB_S2_conf,TEB_S2,TEB_S2_conf,VP_SAT_S2,VP_SAT_S2_conf,VP_AIR_S2,VP_AIR_S2_conf,VPD_S2,VPD_S2_conf,P_GROSS_S2,P_GROSS_S2_conf,P_NET_S2,P_NET_S2_conf,g_S_S2,g_S_S2_conf,g_A_S2,g_A_S2_conf,g_C_S2,g_C_S2_conf,DTR_S2,DTR_S2_conf
RHxH,1.4305501726332555,0.12581259116341084,1.5002591277511232,0.13266837514256266,1.4981695707903615,0.12725527914519705,0.886162219191023,0.10562891960466507,0.46356745467444854,0.08500163106851027,0.49816769751683776,0.07573646145823154,0.4982396154122788,0.07773167658120587,1.3783456617718928,0.12152795130421948,1.418553572236107,0.10568749207744046,0.0,0.0,1.4779773391775017,0.12419366745210556,0.0012771887461124857,0.09070127681455892,1.4247579636127627,0.13259460931330141,0.8136245040350276,0.10305373726236926,0.6848927332664099,0.09863145792577728,,,0.5804566777017167,0.09960051496387011,0.028653523147751825,0.07752385499553273
RHxSTRU,0.022577491433378834,0.05102886103830461,0.006018788027160177,0.05153115482682493,2.168404344971009e-19,0.054690924774424804,0.05930437151045798,0.06999997954293684,-0.0460636259534047,0.06718922334150272,0.03024756198516558,0.058227507881270325,0.030248768027227785,0.05628635623468415,0.004771240386736543,0.05438442389226569,-0.019144430713438743,0.050477183702534574,0.0,0.0,0.01917994219110112,0.06084366393579324,0.0012771887461124898,0.09070127681455892,-0.01304013888598367,0.058285050991223906,0.02946168462318999,0.05922736706977655,0.01716311938924478,0.05443512335350614,,,-0.0246803310062661,0.06097493268830791,-0.0030445427207888565,0.061314501042623926
CO2xTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2xRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2xCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2xPPFD,-1.4479805278346354,0.03912668848496159,-1.4989472864346955,0.033197963634432746,-1.5003663003662997,0.036129129853208194,-1.002156758601381,0.071807391893512,-0.6818751566136388,0.06688097114095629,-0.5822997872467905,0.06412177452436578,-0.5823609439298202,0.06358205213990444,-1.4039306638604594,0.04808601954436965,-1.3895385923110675,0.03714009816702357,0.0,0.0,-1.4206696315220324,0.03723681422796671,5.7199081830609145e-18,3.770592092003691e-17,-1.4371771742959543,0.04357510151445661,-0.8596093013742179,0.06744666700229487,-0.7641121143854852,0.07361526091493725,,,-0.6397711919833717,0.06170731786131898,-0.0227756136284983,0.008450718474162365
CO2xH,0.02356923263551229,0.049304451089638185,0.004719585483297606,0.051882592694249316,2.168404344971009e-19,0.054690924774424804,0.0636797526945476,0.06735519494090418,-0.03464909035807806,0.05930975058080258,0.02715431871469373,0.06141240621233035,0.027157685675378906,0.06130277003839503,0.0015693470085060496,0.048707660413459135,-0.022146728230983542,0.05118324025581069,0.0,0.0,0.03363995135799892,0.05838270894514668,4.477395476219706e-18,3.768359527603129e-17,-0.00824747910843669,0.060156949858555055,0.016584653211940432,0.044737508018635186,-0.014872302540946708,0.05364739604961447,,,-0.04154878211403343,0.05456504456563674,-0.003862999019831004,0.010001728727172643
CO2xSTRU,1.4354666195812662,0.037313734906965115,1.4994095702722636,0.036775571845993414,1.5003663003663001,0.03546763169661471,0.9390852236630286,0.0548167383380807,0.565695761805161,0.05963781917389248,0.4870088600599543,0.04369133762637735,0.48706821795739746,0.038581101069189924,1.3755508239064516,0.04180532933399149,1.4096309744127606,0.037621381515728386,0.0,0.0,1.4429157262370145,0.0398693514460922,4.381481593201203e-18,3.7510046985304025e-17,1.4240249193280847,0.03767408263257586,0.7875837701136752,0.03966641064077532,0.6133057551758497,0.04394145798398698,,,0.5635748117572447,0.04680780253253498,0.006194794359456255,0.008114241095551245
PPFDxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPFDxRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPFDxCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPFDxPPFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPFDxH,-1.4476646079636977,0.036522266617339004,-1.496989802670321,0.03298545240266277,-1.5003663003662997,0.036129129853208194,-0.9889471622595871,0.06124143035499283,-0.6584487669935101,0.07504860100249686,-0.541837560719464,0.06357170037173906,-0.541895883459595,0.0626593027542507,-1.410799673200642,0.04181442409964839,-1.4014163164787414,0.03531104219182037,0.0,0.0,-1.428680805282741,0.03526437106048509,1.3096959476411236e-17,3.83095139706175e-17,-1.436499403918118,0.04621804191688944,-0.8601832181946121,0.06903176741121228,-0.7453749336205845,0.07460438311611789,,,-0.6286527494374304,0.07121304925942468,-0.013242446426613541,0.012454038939946751
PPFDxSTRU,-1.4446554346432956,0.038191467758961234,-1.4971449465817341,0.03299927999997918,-1.5003663003662997,0.036129129853208194,-0.9970111546007564,0.06509158583788219,-0.7016527828900317,0.05669962748921481,-0.5502228923443752,0.07115630526939895,-0.5502802748530726,0.07015328427917608,-1.410799673200642,0.04181442409964841,-1.403391333172943,0.031936187014555605,0.0,0.0,-1.428680805282741,0.035264371060485085,1.3023910191779633e-17,3.850525224047388e-17,-1.4342099342381247,0.04017655136181201,-0.8813336136490408,0.07177944554769869,-0.7661472272048897,0.07028284657176934,,,-0.6510828043657724,0.059152708020295396,-0.014523466392645323,0.010697200570747063
HxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxPPFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxSTRU,0.022577491433378834,0.05102886103830461,0.006018788027160177,0.05153115482682493,2.168404344971009e-19,0.054690924774424804,0.05930437151045798,0.06999997954293684,-0.0460636259534047,0.06718922334150272,0.011386812916457795,0.06947812805728706,0.011390536244617389,0.06908631082242406,-0.005533935086732538,0.05126493052703297,-0.010699201692481529,0.05106413445647488,0.0,0.0,0.026326371896441405,0.05907855491626738,9.23661928860452e-18,5.038033452976905e-17,-0.01304013888598367,0.058285050991223906,0.0348208561436565,0.058126496979781284,0.011996660161198054,0.05981609135395481,,,-0.021351200497000823,0.062462625733247595,-0.010371480869743932,0.05910429097408964
STRUxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxPPFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxSTRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
